Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Molecular Function	GO:0008270	zinc ion binding	98	0.22839	1	1	2.199331	0.9093676	2	0.113671	0.25	98	0.2855088	1	1	1.893472	1.056261	2	1191	0.125	0.001679261	chr14:102230758-104230758,chr3:187115682-189115682	LPP,TRAF3
GO Molecular Function	GO:0016879	ligase activity, forming carbon-nitrogen bonds	99	0.234294	1	1	3.80877	0.262552	1	0.03281899	0.125	92	0.259866	1	1	3.355841	0.2979879	1	336	0.0625	0.00297619	chr14:102230758-104230758	TRAF3
GO Molecular Function	GO:0019899	enzyme binding	100	0.2347484	1	1	2.160254	0.925817	2	0.1157271	0.25	96	0.2784181	1	1	1.927457	1.037636	2	1170	0.125	0.001709402	chr14:102230758-104230758,chr6:30154493-32154493	POU5F1,TRAF3
GO Molecular Function	GO:0032561	guanyl ribonucleotide binding	101	0.2421814	1	1	3.668918	0.2725599	1	0.03406999	0.125	101	0.293905	1	1	2.906089	0.3441051	1	388	0.0625	0.00257732	chr3:4026008-6026008	ARL8B
GO Molecular Function	GO:0036094	small molecule binding	102	0.2692118	1	1	1.639953	1.82932	3	0.2286651	0.375	114	0.4031584	1	1	1.317759	2.276592	3	2567	0.1875	0.001168679	chr13:27604007-29604007,chr14:67760141-69760141,chr3:4026008-6026008	ARL8B,FLT3,RAD51B
GO Molecular Function	GO:0019901	protein kinase binding	103	0.2784049	1	1	3.127673	0.3197265	1	0.03996582	0.125	99	0.2881207	1	1	2.975099	0.3361233	1	379	0.0625	0.002638522	chr14:102230758-104230758	TRAF3
GO Molecular Function	GO:0046914	transition metal ion binding	104	0.2861573	1	1	1.892146	1.057001	2	0.1321251	0.25	106	0.363782	1	1	1.583655	1.262901	2	1424	0.125	0.001404494	chr14:102230758-104230758,chr3:187115682-189115682	LPP,TRAF3
GO Molecular Function	GO:0019900	kinase binding	105	0.2987168	1	1	2.881106	0.347089	1	0.04338612	0.125	102	0.3147395	1	1	2.678296	0.3733718	1	421	0.0625	0.002375297	chr14:102230758-104230758	TRAF3
GO Molecular Function	GO:0003682	chromatin binding	106	0.2998975	1	1	2.867788	0.3487008	1	0.0435876	0.125	95	0.2757631	1	1	3.132118	0.3192728	1	360	0.0625	0.002777778	chr14:102230758-104230758	RCOR1
GO Molecular Function	GO:0005524	ATP binding	107	0.3035534	1	1	1.816607	1.100954	2	0.1376192	0.25	110	0.3790133	1	1	1.534099	1.303697	2	1470	0.125	0.001360544	chr13:27604007-29604007,chr14:67760141-69760141	FLT3,RAD51B
GO Molecular Function	GO:0016874	ligase activity	108	0.3143022	1	1	2.713274	0.3685585	1	0.04606981	0.125	105	0.3605504	1	1	2.268737	0.4407738	1	497	0.0625	0.002012072	chr14:102230758-104230758	TRAF3
GO Molecular Function	GO:0032559	adenyl ribonucleotide binding	109	0.3196064	1	1	1.752166	1.141444	2	0.1426806	0.25	112	0.3895422	1	1	1.501415	1.332077	2	1502	0.125	0.001331558	chr13:27604007-29604007,chr14:67760141-69760141	FLT3,RAD51B
GO Molecular Function	GO:0030554	adenyl nucleotide binding	110	0.3211021	1	1	1.746395	1.145216	2	0.143152	0.25	113	0.394457	1	1	1.486569	1.34538	2	1517	0.125	0.001318392	chr13:27604007-29604007,chr14:67760141-69760141	FLT3,RAD51B
GO Molecular Function	GO:0032403	protein complex binding	111	0.3743889	1	1	2.195187	0.4555421	1	0.05694276	0.125	115	0.4045704	1	1	1.960978	0.5099496	1	575	0.0625	0.00173913	chr12:110884608-112884608	SH2B3
GO Molecular Function	GO:0004930	G-protein coupled receptor activity	112	0.3857261	1	1	2.115198	0.472769	1	0.05909612	0.125	121	0.5237473	1	1	1.380125	0.7245718	1	817	0.0625	0.00122399	chr5:157792819-159792819	ADRA1B
GO Molecular Function	GO:0019904	protein domain specific binding	113	0.398014	1	1	2.033522	0.4917576	1	0.0614697	0.125	111	0.3840558	1	1	2.095841	0.4771354	1	538	0.0625	0.001858736	chr3:4026008-6026008	BHLHE40
GO Molecular Function	GO:0005543	phospholipid binding	114	0.400718	1	1	2.016204	0.4959815	1	0.06199769	0.125	107	0.3657811	1	1	2.228384	0.4487556	1	506	0.0625	0.001976285	chr12:110884608-112884608	SH2B3
GO Molecular Function	GO:0000989	transcription factor binding transcription factor activity	115	0.4096652	1	1	1.960484	0.5100781	1	0.06375977	0.125	108	0.3709716	1	1	2.189442	0.4567374	1	515	0.0625	0.001941748	chr3:4026008-6026008	BHLHE40
GO Molecular Function	GO:0000988	protein binding transcription factor activity	116	0.414461	1	1	1.931579	0.5177113	1	0.06471391	0.125	109	0.3738379	1	1	2.168389	0.4611718	1	520	0.0625	0.001923077	chr3:4026008-6026008	BHLHE40
GO Molecular Function	GO:0004672	protein kinase activity	117	0.4290728	1	1	1.847371	0.5413097	1	0.06766371	0.125	116	0.4143172	1	1	1.901454	0.5259132	1	593	0.0625	0.001686341	chr13:27604007-29604007	FLT3
GO Molecular Function	GO:0008092	cytoskeletal protein binding	118	0.4461495	1	1	1.755716	0.5695681	1	0.07119601	0.125	117	0.4648114	1	1	1.631784	0.6128263	1	691	0.0625	0.001447178	chr3:4026008-6026008	ARL8B
GO Molecular Function	GO:0016773	phosphotransferase activity, alcohol group as acceptor	119	0.4727778	1	1	1.625508	0.6151922	1	0.07689902	0.125	119	0.4731439	1	1	1.592602	0.6279031	1	708	0.0625	0.001412429	chr13:27604007-29604007	FLT3
GO Molecular Function	GO:0016787	hydrolase activity	120	0.4864738	1	1	1.272023	1.572299	2	0.1965374	0.25	125	0.6488558	1	1	0.9384623	2.131146	2	2403	0.125	0.000832293	chr14:67760141-69760141,chr3:4026008-6026008	ARL8B,RAD51B
GO Molecular Function	GO:0003824	catalytic activity	121	0.4907079	1	1	1.146274	3.489567	4	0.4361959	0.5	123	0.5659025	1	1	1.026176	4.872457	5	5494	0.3125	0.0009100837	chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr3:4026008-6026008	ARL8B,FLT3,RAD51B,TRAF3,URAD
GO Molecular Function	GO:0008289	lipid binding	122	0.5001817	1	1	1.505342	0.664301	1	0.08303762	0.125	120	0.4955522	1	1	1.49346	0.6695859	1	755	0.0625	0.001324503	chr12:110884608-112884608	SH2B3
GO Molecular Function	GO:0016301	kinase activity	123	0.5179649	1	1	1.433804	0.6974452	1	0.08718065	0.125	122	0.5290308	1	1	1.360148	0.7352142	1	829	0.0625	0.001206273	chr13:27604007-29604007	FLT3
GO Molecular Function	GO:0043565	sequence-specific DNA binding	124	0.5438566	1	1	1.337491	0.7476683	1	0.09345854	0.125	118	0.4677663	1	1	1.617737	0.6181476	1	697	0.0625	0.00143472	chr6:30154493-32154493	POU5F1
GO Molecular Function	GO:0016772	transferase activity, transferring phosphorus-containing groups	125	0.553745	1	1	1.302916	0.7675094	1	0.09593868	0.125	124	0.5875206	1	1	1.161238	0.8611496	1	971	0.0625	0.001029866	chr13:27604007-29604007	FLT3
GO Molecular Function	GO:0046872	metal ion binding	126	0.5788515	1	1	1.062928	2.822393	3	0.3527991	0.375	126	0.7165271	1	1	0.853352	3.515548	3	3964	0.1875	0.0007568113	chr14:102230758-104230758,chr14:67760141-69760141,chr3:187115682-189115682	LPP,TRAF3,ZFP36L1
GO Molecular Function	GO:0043169	cation binding	127	0.5972472	1	1	1.039901	2.884889	3	0.3606111	0.375	127	0.7281573	1	1	0.8393766	3.574081	3	4030	0.1875	0.0007444169	chr14:102230758-104230758,chr14:67760141-69760141,chr3:187115682-189115682	LPP,TRAF3,ZFP36L1
GO Molecular Function	GO:0016740	transferase activity	128	0.7904335	1	1	0.7044457	1.419556	1	0.1774445	0.125	128	0.8226883	1	1	0.6101529	1.638934	1	1848	0.0625	0.0005411255	chr13:27604007-29604007	FLT3
GO Biological Process	GO:0030097	hemopoiesis	1	1.43525e-05	0.1498401	0.1498401	12.68292	0.3942311	5	0.04927889	0.625	1	1.980792e-05	0.2067947	0.2067947	13.92052	0.3591819	5	405	0.3125	0.01234568	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr5:157792819-159792819	FLT3,IL12B,RCOR1,SH2B3,ZFP36L1
GO Biological Process	GO:0019221	cytokine-mediated signaling pathway	2	1.92336e-05	0.2007988	0.1003994	21.43172	0.1866393	4	0.02332991	0.5	5	0.0001511746	1	0.3156526	14.05062	0.2846849	4	321	0.25	0.01246106	chr13:27604007-29604007,chr14:102230758-104230758,chr5:157792819-159792819,chr6:30154493-32154493	FLT3,HLA-C,IL12B,TRAF3
GO Biological Process	GO:0048534	hematopoietic or lymphoid organ development	3	2.457282e-05	0.2565402	0.08551341	11.35559	0.4403119	5	0.05503899	0.625	2	3.182109e-05	0.3322122	0.1661061	12.61256	0.3964304	5	447	0.3125	0.01118568	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr5:157792819-159792819	FLT3,IL12B,RCOR1,SH2B3,ZFP36L1
GO Biological Process	GO:0002520	immune system development	4	2.993032e-05	0.3124725	0.07811814	10.90335	0.4585749	5	0.05732186	0.625	3	4.170563e-05	0.4354068	0.1451356	11.91927	0.4194889	5	473	0.3125	0.01057082	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr5:157792819-159792819	FLT3,IL12B,RCOR1,SH2B3,ZFP36L1
GO Biological Process	GO:0001916	positive regulation of T cell mediated cytotoxicity	5	8.016587e-05	0.8369317	0.1673863	147.2479	0.01358253	2	0.001697817	0.25	6	0.0002367035	1	0.4118641	86.73558	0.02305859	2	26	0.125	0.07692308	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0071345	cellular response to cytokine stimulus	6	9.041495e-05	0.9439321	0.157322	14.42082	0.2773766	4	0.03467208	0.5	13	0.0004819134	1	0.3870135	10.36839	0.3857879	4	435	0.25	0.009195402	chr13:27604007-29604007,chr14:102230758-104230758,chr5:157792819-159792819,chr6:30154493-32154493	FLT3,HLA-C,IL12B,TRAF3
GO Biological Process	GO:0001914	regulation of T cell mediated cytotoxicity	7	0.0001525823	1	0.2275656	106.5931	0.01876294	2	0.002345367	0.25	8	0.0003377934	1	0.4408204	72.74597	0.02749293	2	31	0.125	0.06451613	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0030217	T cell differentiation	8	0.000188368	1	0.2458202	24.55267	0.1221863	3	0.01527329	0.375	4	0.000119743	1	0.3125292	30.47466	0.09844244	3	111	0.1875	0.02702703	chr13:27604007-29604007,chr14:67760141-69760141,chr5:157792819-159792819	FLT3,IL12B,ZFP36L1
GO Biological Process	GO:0002711	positive regulation of T cell mediated immunity	9	0.0001950162	1	0.2262188	94.22766	0.02122519	2	0.002653149	0.25	16	0.0005360677	1	0.3497842	57.82372	0.03458788	2	39	0.125	0.05128205	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0034097	response to cytokine stimulus	10	0.0002440414	1	0.2547792	11.15734	0.3585085	4	0.04481356	0.5	27	0.0009764351	1	0.3775549	8.590952	0.4656061	4	525	0.25	0.007619048	chr13:27604007-29604007,chr14:102230758-104230758,chr5:157792819-159792819,chr6:30154493-32154493	FLT3,HLA-C,IL12B,TRAF3
GO Biological Process	GO:0002376	immune system process	11	0.0002777523	1	0.2636122	4.881704	1.229079	6	0.1536349	0.75	12	0.0004753931	1	0.413592	4.411927	1.586608	7	1789	0.4375	0.0039128	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758,chr14:67760141-69760141,chr5:157792819-159792819,chr6:30154493-32154493	FLT3,HLA-C,IL12B,RCOR1,SH2B3,TRAF3,ZFP36L1
GO Biological Process	GO:0048872	homeostasis of number of cells	12	0.0003088855	1	0.2687304	20.74757	0.1445952	3	0.01807441	0.375	9	0.0003652424	1	0.4236812	20.88079	0.1436727	3	162	0.1875	0.01851852	chr12:110884608-112884608,chr13:27604007-29604007,chr14:102230758-104230758	ATXN2,FLT3,RCOR1
GO Biological Process	GO:0001912	positive regulation of leukocyte mediated cytotoxicity	13	0.0003383778	1	0.2717434	71.41279	0.02800619	2	0.003500773	0.25	16	0.0005360677	1	0.3497842	57.82372	0.03458788	2	39	0.125	0.05128205	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0019428	allantoin biosynthetic process	14	0.0003451081	1	0.257352	2897.205	0.0003451603	1	4.314503e-05	0.125	22	0.0008868688	1	0.4208596	1127.562	0.0008868688	1	1	0.0625	1	chr13:27604007-29604007	URAD
GO Biological Process	GO:0019628	urate catabolic process	14	0.0003451081	1	0.257352	2897.205	0.0003451603	1	4.314503e-05	0.125	22	0.0008868688	1	0.4208596	1127.562	0.0008868688	1	1	0.0625	1	chr13:27604007-29604007	URAD
GO Biological Process	GO:0060965	negative regulation of gene silencing by miRNA	16	0.0003607435	1	0.2353851	2771.615	0.0003608004	1	4.510005e-05	0.125	40	0.001773	1	0.462753	563.7812	0.001773738	1	2	0.0625	0.5	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0031343	positive regulation of cell killing	17	0.0003854083	1	0.236686	66.88216	0.02990334	2	0.003737918	0.25	18	0.0006219148	1	0.3607106	53.69345	0.03724849	2	42	0.125	0.04761905	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0002709	regulation of T cell mediated immunity	18	0.0004061815	1	0.2355853	65.13639	0.0307048	2	0.003838101	0.25	26	0.0009166788	1	0.3680818	44.21814	0.04523031	2	51	0.125	0.03921569	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0002697	regulation of immune effector process	19	0.0004148302	1	0.2279383	18.75969	0.1599173	3	0.01998967	0.375	33	0.001303178	1	0.4122781	13.47684	0.2226041	3	251	0.1875	0.01195219	chr14:102230758-104230758,chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B,TRAF3
GO Biological Process	GO:0001910	regulation of leukocyte mediated cytotoxicity	20	0.0004846273	1	0.2529755	59.58941	0.03356301	2	0.004195376	0.25	20	0.0007788086	1	0.4065381	47.98138	0.04168283	2	47	0.125	0.04255319	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0042110	T cell activation	21	0.0004854337	1	0.2413299	17.77731	0.1687545	3	0.02109431	0.375	14	0.0005051931	1	0.3767297	18.68888	0.1605233	3	181	0.1875	0.01657459	chr13:27604007-29604007,chr14:67760141-69760141,chr5:157792819-159792819	FLT3,IL12B,ZFP36L1
GO Biological Process	GO:0002824	positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	22	0.0004870391	1	0.2311222	59.44044	0.03364713	2	0.004205891	0.25	31	0.001184155	1	0.3987928	38.88147	0.05143839	2	58	0.125	0.03448276	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0031341	regulation of cell killing	23	0.0005404496	1	0.2453171	56.40132	0.03546016	2	0.004432521	0.25	21	0.000881186	1	0.4380753	45.1025	0.04434344	2	50	0.125	0.04	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0050688	regulation of defense response to virus	24	0.0005661524	1	0.2462763	55.09457	0.03630122	2	0.004537652	0.25	38	0.001768253	1	0.4858042	31.76232	0.06296768	2	71	0.125	0.02816901	chr14:102230758-104230758,chr5:157792819-159792819	IL12B,TRAF3
GO Biological Process	GO:0002708	positive regulation of lymphocyte mediated immunity	25	0.0005676465	1	0.2370492	55.02135	0.03634953	2	0.004543691	0.25	32	0.001225071	1	0.3996794	38.22246	0.05232526	2	59	0.125	0.03389831	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0030098	lymphocyte differentiation	26	0.0005838449	1	0.2344362	16.68732	0.1797773	3	0.02247216	0.375	11	0.0004134158	1	0.3923692	20.0159	0.1498808	3	169	0.1875	0.01775148	chr13:27604007-29604007,chr14:67760141-69760141,chr5:157792819-159792819	FLT3,IL12B,ZFP36L1
GO Biological Process	GO:0002821	positive regulation of adaptive immune response	27	0.0006021096	1	0.2328157	53.40884	0.03744699	2	0.004680873	0.25	34	0.001308921	1	0.4019157	36.96926	0.054099	2	61	0.125	0.03278689	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0002705	positive regulation of leukocyte mediated immunity	28	0.0006148122	1	0.2292371	52.84897	0.03784369	2	0.004730461	0.25	34	0.001308921	1	0.4019157	36.96926	0.054099	2	61	0.125	0.03278689	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0010453	regulation of cell fate commitment	29	0.0006689935	1	0.2408377	50.64279	0.0394923	2	0.004936537	0.25	7	0.0002750197	1	0.4101722	80.54018	0.02483233	2	28	0.125	0.07142857	chr5:157792819-159792819,chr6:30154493-32154493	IL12B,POU5F1
GO Biological Process	GO:0042531	positive regulation of tyrosine phosphorylation of STAT protein	30	0.0007527702	1	0.261964	47.71267	0.04191759	2	0.005239699	0.25	19	0.0007460534	1	0.4099367	49.02446	0.04079596	2	46	0.125	0.04347826	chr13:27604007-29604007,chr5:157792819-159792819	FLT3,IL12B
GO Biological Process	GO:0042509	regulation of tyrosine phosphorylation of STAT protein	31	0.0008940026	1	0.301077	43.74029	0.04572444	2	0.005715554	0.25	28	0.0009897083	1	0.3690198	42.54953	0.04700405	2	53	0.125	0.03773585	chr13:27604007-29604007,chr5:157792819-159792819	FLT3,IL12B
GO Biological Process	GO:0009786	regulation of asymmetric cell division	32	0.0009221129	1	0.3008393	1084.028	0.0009224851	1	0.0001153106	0.125	51	0.002658395	1	0.5441891	375.8542	0.002660606	1	3	0.0625	0.3333333	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0046427	positive regulation of JAK-STAT cascade	33	0.00110282	1	0.3488921	39.33158	0.05084972	2	0.006356216	0.25	29	0.001065456	1	0.3835642	41.00227	0.04877778	2	55	0.125	0.03636364	chr13:27604007-29604007,chr5:157792819-159792819	FLT3,IL12B
GO Biological Process	GO:0002521	leukocyte differentiation	34	0.001333812	1	0.4095587	12.55192	0.2390072	3	0.0298759	0.375	30	0.001159229	1	0.4034117	14.03605	0.2137354	3	241	0.1875	0.01244813	chr13:27604007-29604007,chr14:67760141-69760141,chr5:157792819-159792819	FLT3,IL12B,ZFP36L1
GO Biological Process	GO:0071346	cellular response to interferon-gamma	35	0.001406416	1	0.4195138	34.77053	0.05751997	2	0.007189996	0.25	49	0.002349735	1	0.5006374	27.50152	0.07272324	2	82	0.125	0.02439024	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0002706	regulation of lymphocyte mediated immunity	36	0.001414266	1	0.4101371	34.67249	0.05768262	2	0.007210328	0.25	58	0.003073542	1	0.5532376	23.99069	0.08336567	2	94	0.125	0.0212766	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0035726	common myeloid progenitor cell proliferation	37	0.001415649	1	0.3994426	705.9524	0.001416526	1	0.0001770658	0.125	51	0.002658395	1	0.5441891	375.8542	0.002660606	1	3	0.0625	0.3333333	chr13:27604007-29604007	FLT3
GO Biological Process	GO:0002831	regulation of response to biotic stimulus	38	0.001517612	1	0.4169439	33.45351	0.05978446	2	0.007473058	0.25	59	0.003335255	1	0.5901705	23.01148	0.08691314	2	98	0.125	0.02040816	chr14:102230758-104230758,chr5:157792819-159792819	IL12B,TRAF3
GO Biological Process	GO:0090308	regulation of methylation-dependent chromatin silencing	39	0.001658901	1	0.444075	602.371	0.001660106	1	0.0002075133	0.125	62	0.003543053	1	0.5966044	281.8906	0.003547475	1	4	0.0625	0.25	chr6:30154493-32154493	POU5F1
GO Biological Process	GO:0046649	lymphocyte activation	40	0.00168252	1	0.4391377	11.57987	0.2590704	3	0.0323838	0.375	46	0.001932531	1	0.4386005	11.74544	0.2554182	3	288	0.1875	0.01041667	chr13:27604007-29604007,chr14:67760141-69760141,chr5:157792819-159792819	FLT3,IL12B,ZFP36L1
GO Biological Process	GO:0046425	regulation of JAK-STAT cascade	41	0.001837679	1	0.4679358	30.35451	0.06588807	2	0.008236009	0.25	47	0.002022744	1	0.4493074	29.6727	0.06740203	2	76	0.125	0.02631579	chr13:27604007-29604007,chr5:157792819-159792819	FLT3,IL12B
GO Biological Process	GO:0001987	vasoconstriction of artery involved in baroreceptor response to lowering of systemic arterial blood pressure	42	0.00186675	1	0.4640207	535.2526	0.001868277	1	0.0002335346	0.125	22	0.0008868688	1	0.4208596	1127.562	0.0008868688	1	1	0.0625	1	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0045639	positive regulation of myeloid cell differentiation	43	0.001885428	1	0.4577644	29.96118	0.06675304	2	0.00834413	0.25	37	0.001484663	1	0.4189157	34.69423	0.05764647	2	65	0.125	0.03076923	chr14:102230758-104230758,chr5:157792819-159792819	IL12B,RCOR1
GO Biological Process	GO:0045818	negative regulation of glycogen catabolic process	44	0.00192248	1	0.4561521	519.7237	0.001924099	1	0.0002405124	0.125	40	0.001773	1	0.462753	563.7812	0.001773738	1	2	0.0625	0.5	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0042307	positive regulation of protein import into nucleus	45	0.001984777	1	0.4604683	29.18878	0.06851949	2	0.008564936	0.25	38	0.001768253	1	0.4858042	31.76232	0.06296768	2	71	0.125	0.02816901	chr5:157792819-159792819,chr6:30154493-32154493	IL12B,POU5F1
GO Biological Process	GO:0042095	interferon-gamma biosynthetic process	46	0.002025272	1	0.4596487	493.3231	0.002027069	1	0.0002533836	0.125	40	0.001773	1	0.462753	563.7812	0.001773738	1	2	0.0625	0.5	chr5:157792819-159792819	IL12B
GO Biological Process	GO:0045819	positive regulation of glycogen catabolic process	47	0.002025442	1	0.4499067	493.2816	0.002027239	1	0.0002534049	0.125	40	0.001773	1	0.462753	563.7812	0.001773738	1	2	0.0625	0.5	chr5:157792819-159792819	ADRA1B
GO Biological Process	GO:0034341	response to interferon-gamma	48	0.002043456	1	0.4444517	28.75926	0.06954282	2	0.008692852	0.25	61	0.003469908	1	0.5938662	22.55125	0.08868688	2	100	0.125	0.02	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
GO Biological Process	GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	49	0.002045168	1	0.435746	28.74701	0.06957246	2	0.008696557	0.25	69	0.00367661	1	0.5562871	21.89442	0.09134749	2	103	0.125	0.01941748	chr5:157792819-159792819,chr6:30154493-32154493	HLA-C,IL12B
