Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0044403	symbiosis, encompassing mutualism through parasitism	323	0.3221128	1	1	2.635192	0.3794789	1	0.04743487	0.125	359	0.4347507	1	1	1.787122	0.5595588	1	673	0.06666667	0.001485884	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0006396	RNA processing	324	0.3242844	1	1	2.614142	0.3825347	1	0.04781684	0.125	358	0.4318133	1	1	1.803198	0.5545701	1	667	0.06666667	0.00149925	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0061024	membrane organization	325	0.3286986	1	1	2.572196	0.3887729	1	0.04859662	0.125	329	0.3661947	1	1	2.227284	0.4489773	1	540	0.06666667	0.001851852	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0044267	cellular protein metabolic process	326	0.3298053	1	1	1.480205	2.026746	3	0.2533433	0.375	369	0.4507986	1	1	1.22937	2.440275	3	2935	0.2	0.001022147	chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	EIF4A2,NCEH1,PLAUR
GO Biological Process	GO:0009607	response to biotic stimulus	327	0.331443	1	1	2.546672	0.3926694	1	0.04908367	0.125	351	0.4103415	1	1	1.927457	0.5188182	1	624	0.06666667	0.001602564	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0042127	regulation of cell proliferation	328	0.3420766	1	1	1.669267	1.19813	2	0.1497663	0.25	289	0.2781147	1	1	1.929003	1.036805	2	1247	0.1333333	0.001603849	chr17:63224775-65224775,chr18:28804863-30804863	APOH,GAREM
GO Biological Process	GO:0002376	immune system process	329	0.354323	1	1	1.627235	1.229079	2	0.1536349	0.25	364	0.4465387	1	1	1.344587	1.487445	2	1789	0.1333333	0.001117943	chr1:195710916-197710916,chr3:171274232-173274232	CFH,TNFSF10
GO Biological Process	GO:0044265	cellular macromolecule catabolic process	330	0.3561881	1	1	2.334001	0.4284488	1	0.0535561	0.125	367	0.448272	1	1	1.715739	0.5828391	1	701	0.06666667	0.001426534	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0071310	cellular response to organic substance	331	0.3569244	1	1	1.618566	1.235662	2	0.1544577	0.25	323	0.3574857	1	1	1.605785	1.245496	2	1498	0.1333333	0.001335113	chr18:28804863-30804863,chr3:185449122-187449122	EIF4A2,GAREM
GO Biological Process	GO:0051641	cellular localization	332	0.3582427	1	1	1.614207	1.238998	2	0.1548748	0.25	356	0.4297932	1	1	1.388036	1.440885	2	1733	0.1333333	0.001154068	chr14:93844947-95844947,chr3:185449122-187449122	KNG1,SERPINA1
GO Biological Process	GO:0019725	cellular homeostasis	333	0.3621571	1	1	2.286972	0.4372594	1	0.05465743	0.125	322	0.3552384	1	1	2.312949	0.4323485	1	520	0.06666667	0.001923077	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0034655	nucleobase-containing compound catabolic process	334	0.3654492	1	1	2.261678	0.4421497	1	0.05526871	0.125	371	0.4619575	1	1	1.64758	0.6069508	1	730	0.06666667	0.001369863	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0051046	regulation of secretion	335	0.3796544	1	1	2.157456	0.4635088	1	0.0579386	0.125	313	0.3282176	1	1	2.548164	0.3924394	1	472	0.06666667	0.002118644	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0044270	cellular nitrogen compound catabolic process	336	0.3797604	1	1	2.156707	0.4636697	1	0.05795872	0.125	376	0.4812171	1	1	1.557945	0.6418713	1	772	0.06666667	0.001295337	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0002684	positive regulation of immune system process	337	0.3807136	1	1	2.14999	0.4651184	1	0.0581398	0.125	347	0.4021604	1	1	1.97818	0.5055152	1	608	0.06666667	0.001644737	chr1:195710916-197710916	CFH
GO Biological Process	GO:0046700	heterocycle catabolic process	338	0.3811671	1	1	2.146805	0.4658084	1	0.05822606	0.125	376	0.4812171	1	1	1.557945	0.6418713	1	772	0.06666667	0.001295337	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:1901565	organonitrogen compound catabolic process	339	0.3812435	1	1	2.14627	0.4659246	1	0.05824058	0.125	362	0.4420322	1	1	1.748159	0.5720304	1	688	0.06666667	0.001453488	chr14:93844947-95844947	SERPINA6
GO Biological Process	GO:0007165	signal transduction	340	0.3856945	1	1	1.277926	3.130071	4	0.3912589	0.5	382	0.4967788	1	1	1.118042	3.577684	4	4303	0.2666667	0.000929584	chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	EIF4A2,GAREM,PLAUR,TNFSF10
GO Biological Process	GO:0019439	aromatic compound catabolic process	341	0.3861961	1	1	2.111981	0.4734891	1	0.05918614	0.125	378	0.4830173	1	1	1.549914	0.6451971	1	776	0.06666667	0.00128866	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:2000026	regulation of multicellular organismal development	342	0.3880346	1	1	1.521254	1.314704	2	0.1643381	0.25	283	0.2619533	1	1	2.01126	0.9944016	2	1196	0.1333333	0.001672241	chr11:60549025-62549025,chr17:63224775-65224775	APOH,MYRF
GO Biological Process	GO:0006810	transport	343	0.389776	1	1	1.353508	2.216463	3	0.2770578	0.375	292	0.2814594	1	1	1.473938	2.713819	4	3264	0.2666667	0.00122549	chr14:93844947-95844947,chr17:63224775-65224775,chr3:185449122-187449122	APOH,KNG1,SERPINA1,SERPINA6
GO Biological Process	GO:0045087	innate immune response	344	0.3900189	1	1	2.086095	0.4793646	1	0.05992057	0.125	372	0.4624237	1	1	1.645326	0.6077823	1	731	0.06666667	0.001367989	chr1:195710916-197710916	CFH
GO Biological Process	GO:1901137	carbohydrate derivative biosynthetic process	345	0.3916781	1	1	2.075013	0.4819248	1	0.0602406	0.125	332	0.3732229	1	1	2.174925	0.459786	1	553	0.06666667	0.001808318	chr19:43153100-45153100	PLAUR
GO Biological Process	GO:0033043	regulation of organelle organization	346	0.395131	1	1	2.052241	0.4872722	1	0.06090903	0.125	344	0.3980303	1	1	2.004556	0.4988637	1	600	0.06666667	0.001666667	chr3:171274232-173274232	TNFSF10
GO Biological Process	GO:0030334	regulation of cell migration	347	0.3977217	1	1	2.035408	0.491302	1	0.06141275	0.125	306	0.3037112	1	1	2.797054	0.357519	1	430	0.06666667	0.002325581	chr17:63224775-65224775	APOH
GO Biological Process	GO:0051050	positive regulation of transport	348	0.3978491	1	1	2.034586	0.4915005	1	0.06143757	0.125	327	0.3623799	1	1	2.256535	0.4431573	1	533	0.06666667	0.001876173	chr3:185449122-187449122	KNG1
GO Biological Process	GO:1901361	organic cyclic compound catabolic process	349	0.3984864	1	1	2.03048	0.4924943	1	0.06156179	0.125	383	0.4976488	1	1	1.486691	0.6726346	1	809	0.06666667	0.001236094	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0050776	regulation of immune response	350	0.4017702	1	1	2.009526	0.4976297	1	0.06220372	0.125	365	0.4468378	1	1	1.723114	0.5803448	1	698	0.06666667	0.001432665	chr1:195710916-197710916	CFH
GO Biological Process	GO:0051234	establishment of localization	351	0.4043532	1	1	1.326128	2.262225	3	0.2827781	0.375	297	0.2914812	1	1	1.4517	2.75539	4	3314	0.2666667	0.001207001	chr14:93844947-95844947,chr17:63224775-65224775,chr3:185449122-187449122	APOH,KNG1,SERPINA1,SERPINA6
GO Biological Process	GO:0010467	gene expression	352	0.4066751	1	1	1.321871	2.26951	3	0.2836887	0.375	397	0.5643187	1	1	1.051647	2.852669	3	3431	0.2	0.0008743806	chr11:60549025-62549025,chr17:63224775-65224775,chr3:185449122-187449122	APOH,EIF4A2,MYRF
GO Biological Process	GO:2000145	regulation of cell motility	353	0.408846	1	1	1.965487	0.5087797	1	0.06359747	0.125	308	0.3178151	1	1	2.649192	0.3774735	1	454	0.06666667	0.002202643	chr17:63224775-65224775	APOH
GO Biological Process	GO:0043408	regulation of MAPK cascade	354	0.4112329	1	1	1.950963	0.5125674	1	0.06407092	0.125	317	0.3396022	1	1	2.44458	0.4090682	1	492	0.06666667	0.00203252	chr18:28804863-30804863	GAREM
GO Biological Process	GO:0009057	macromolecule catabolic process	355	0.4113494	1	1	1.950258	0.5127526	1	0.06409408	0.125	386	0.5033058	1	1	1.463179	0.6834433	1	822	0.06666667	0.001216545	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0034645	cellular macromolecule biosynthetic process	356	0.4209684	1	1	1.296258	2.314355	3	0.2892943	0.375	391	0.5373755	1	1	1.09042	2.751233	3	3309	0.2	0.0009066183	chr11:60549025-62549025,chr19:43153100-45153100,chr3:185449122-187449122	EIF4A2,MYRF,PLAUR
GO Biological Process	GO:0048878	chemical homeostasis	357	0.4243812	1	1	1.873797	0.5336756	1	0.06670945	0.125	354	0.4278746	1	1	1.825089	0.5479186	1	659	0.06666667	0.001517451	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0071363	cellular response to growth factor stimulus	358	0.4328889	1	1	1.826285	0.5475598	1	0.06844497	0.125	326	0.3618332	1	1	2.260777	0.4423258	1	532	0.06666667	0.001879699	chr18:28804863-30804863	GAREM
GO Biological Process	GO:0009059	macromolecule biosynthetic process	359	0.4367803	1	1	1.269034	2.364002	3	0.2955002	0.375	394	0.5485068	1	1	1.074189	2.792805	3	3359	0.2	0.000893123	chr11:60549025-62549025,chr19:43153100-45153100,chr3:185449122-187449122	EIF4A2,MYRF,PLAUR
GO Biological Process	GO:0040012	regulation of locomotion	360	0.4370441	1	1	1.803728	0.5544072	1	0.0693009	0.125	316	0.3390373	1	1	2.449559	0.4082368	1	491	0.06666667	0.00203666	chr17:63224775-65224775	APOH
GO Biological Process	GO:0014070	response to organic cyclic compound	361	0.4381895	1	1	1.797583	0.5563025	1	0.06953782	0.125	345	0.4006147	1	1	1.987989	0.5030209	1	605	0.06666667	0.001652893	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0043066	negative regulation of apoptotic process	362	0.4440895	1	1	1.766413	0.5661192	1	0.0707649	0.125	353	0.426886	1	1	1.830644	0.5462558	1	657	0.06666667	0.00152207	chr17:63224775-65224775	APOH
GO Biological Process	GO:0005975	carbohydrate metabolic process	363	0.4451141	1	1	1.76108	0.5678333	1	0.07097916	0.125	374	0.4702919	1	1	1.607932	0.6219167	1	748	0.06666667	0.001336898	chr14:93844947-95844947	SERPINA6
GO Biological Process	GO:0070848	response to growth factor stimulus	364	0.4452986	1	1	1.760123	0.5681422	1	0.07101777	0.125	330	0.3689065	1	1	2.20685	0.4531345	1	545	0.06666667	0.001834862	chr18:28804863-30804863	GAREM
GO Biological Process	GO:0051130	positive regulation of cellular component organization	365	0.4457383	1	1	1.757844	0.5688788	1	0.07110986	0.125	335	0.3807104	1	1	2.121223	0.4714262	1	567	0.06666667	0.001763668	chr3:171274232-173274232	TNFSF10
GO Biological Process	GO:0051270	regulation of cellular component movement	366	0.44802	1	1	1.746085	0.5727097	1	0.07158871	0.125	321	0.3524718	1	1	2.335405	0.4281913	1	515	0.06666667	0.001941748	chr17:63224775-65224775	APOH
GO Biological Process	GO:0043069	negative regulation of programmed cell death	367	0.4491765	1	1	1.74017	0.5746565	1	0.07183207	0.125	357	0.4303393	1	1	1.811345	0.5520758	1	664	0.06666667	0.001506024	chr17:63224775-65224775	APOH
GO Biological Process	GO:0033993	response to lipid	368	0.4498029	1	1	1.736978	0.5757126	1	0.07196408	0.125	341	0.3943946	1	1	2.028218	0.4930436	1	593	0.06666667	0.001686341	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0007169	transmembrane receptor protein tyrosine kinase signaling pathway	369	0.4502487	1	1	1.734711	0.5764648	1	0.07205811	0.125	334	0.3796459	1	1	2.128732	0.4697633	1	565	0.06666667	0.001769912	chr18:28804863-30804863	GAREM
GO Biological Process	GO:0006796	phosphate-containing compound metabolic process	370	0.4552511	1	1	1.343249	1.488927	2	0.1861159	0.25	387	0.5136419	1	1	1.189647	1.681171	2	2022	0.1333333	0.0009891197	chr19:43153100-45153100,chr3:171274232-173274232	NCEH1,PLAUR
GO Biological Process	GO:0032879	regulation of localization	371	0.4583514	1	1	1.335896	1.497123	2	0.1871404	0.25	342	0.3947744	1	1	1.486691	1.345269	2	1618	0.1333333	0.001236094	chr17:63224775-65224775,chr3:185449122-187449122	APOH,KNG1
GO Biological Process	GO:0008285	negative regulation of cell proliferation	372	0.4603588	1	1	1.684441	0.5936688	1	0.07420861	0.125	333	0.3742977	1	1	2.167087	0.4614489	1	555	0.06666667	0.001801802	chr17:63224775-65224775	APOH
GO Biological Process	GO:0009725	response to hormone stimulus	373	0.4661968	1	1	1.656364	0.6037321	1	0.07546651	0.125	368	0.4506545	1	1	1.703588	0.5869963	1	706	0.06666667	0.001416431	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0006793	phosphorus metabolic process	374	0.4685803	1	1	1.312088	1.524287	2	0.1905359	0.25	390	0.5258	1	1	1.164311	1.717754	2	2066	0.1333333	0.0009680542	chr19:43153100-45153100,chr3:171274232-173274232	NCEH1,PLAUR
GO Biological Process	GO:0060548	negative regulation of cell death	375	0.4732111	1	1	1.623505	0.6159511	1	0.07699389	0.125	363	0.4444399	1	1	1.735546	0.5761876	1	693	0.06666667	0.001443001	chr17:63224775-65224775	APOH
GO Biological Process	GO:0006935	chemotaxis	376	0.4852738	1	1	1.569116	0.6373014	1	0.07966267	0.125	338	0.3823039	1	1	2.110058	0.4739205	1	570	0.06666667	0.001754386	chr19:43153100-45153100	PLAUR
GO Biological Process	GO:0051093	negative regulation of developmental process	377	0.4867743	1	1	1.56253	0.6399877	1	0.07999846	0.125	345	0.4006147	1	1	1.987989	0.5030209	1	605	0.06666667	0.001652893	chr17:63224775-65224775	APOH
GO Biological Process	GO:0003008	system process	378	0.4870134	1	1	1.270844	1.573757	2	0.1967197	0.25	381	0.4939493	1	1	1.232309	1.62297	2	1952	0.1333333	0.00102459	chr11:60549025-62549025,chr3:185449122-187449122	KNG1,MYRF
GO Biological Process	GO:0050794	regulation of cellular process	379	0.4912769	1	1	1.109493	5.407876	6	0.6759845	0.75	418	0.6706224	1	1	0.9508847	7.361565	7	8854	0.4666667	0.0007906031	chr11:60549025-62549025,chr17:63224775-65224775,chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	APOH,EIF4A2,GAREM,KNG1,MYRF,PLAUR,TNFSF10
GO Biological Process	GO:0051960	regulation of nervous system development	380	0.4957991	1	1	1.523714	0.6562913	1	0.08203641	0.125	315	0.3345016	1	1	2.490131	0.4015853	1	483	0.06666667	0.002070393	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0050793	regulation of developmental process	381	0.4969889	1	1	1.24935	1.600832	2	0.200104	0.25	339	0.3867528	1	1	1.510972	1.323652	2	1592	0.1333333	0.001256281	chr11:60549025-62549025,chr17:63224775-65224775	APOH,MYRF
GO Biological Process	GO:0008284	positive regulation of cell proliferation	382	0.5104338	1	1	1.463528	0.6832804	1	0.08541005	0.125	366	0.4477943	1	1	1.71819	0.5820076	1	700	0.06666667	0.001428571	chr18:28804863-30804863	GAREM
GO Biological Process	GO:0022603	regulation of anatomical structure morphogenesis	383	0.5157156	1	1	1.442597	0.6931944	1	0.0866493	0.125	352	0.4169115	1	1	1.888121	0.529627	1	637	0.06666667	0.001569859	chr17:63224775-65224775	APOH
GO Biological Process	GO:0019637	organophosphate metabolic process	384	0.5175281	1	1	1.435506	0.6966184	1	0.0870773	0.125	399	0.5893834	1	1	1.157587	0.8638656	1	1039	0.06666667	0.0009624639	chr19:43153100-45153100	PLAUR
GO Biological Process	GO:0009628	response to abiotic stimulus	385	0.5176869	1	1	1.434887	0.6969189	1	0.08711487	0.125	389	0.5220147	1	1	1.388838	0.7200266	1	866	0.06666667	0.001154734	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0006464	cellular protein modification process	386	0.5234351	1	1	1.194907	1.673771	2	0.2092214	0.25	395	0.5591087	1	1	1.098387	1.820853	2	2190	0.1333333	0.000913242	chr19:43153100-45153100,chr3:171274232-173274232	NCEH1,PLAUR
GO Biological Process	GO:0051716	cellular response to stimulus	387	0.5376666	1	1	1.095828	3.650209	4	0.4562761	0.5	373	0.4697751	1	1	1.12721	4.43573	5	5335	0.3333333	0.0009372071	chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	EIF4A2,GAREM,NCEH1,PLAUR,TNFSF10
GO Biological Process	GO:0048519	negative regulation of biological process	388	0.5404446	1	1	1.113195	2.694946	3	0.3368683	0.375	393	0.5398347	1	1	1.086807	2.760379	3	3320	0.2	0.0009036145	chr17:63224775-65224775,chr19:43153100-45153100,chr3:185449122-187449122	APOH,KNG1,PLAUR
GO Biological Process	GO:0019226	transmission of nerve impulse	389	0.5418592	1	1	1.344617	0.7437062	1	0.09296328	0.125	355	0.4283684	1	1	1.822323	0.5487501	1	660	0.06666667	0.001515152	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0043412	macromolecule modification	390	0.542681	1	1	1.157382	1.728038	2	0.2160048	0.25	402	0.590699	1	1	1.039977	1.92312	2	2313	0.1333333	0.0008646779	chr19:43153100-45153100,chr3:171274232-173274232	NCEH1,PLAUR
GO Biological Process	GO:0009966	regulation of signal transduction	391	0.5458855	1	1	1.15129	1.737181	2	0.2171476	0.25	388	0.5166976	1	1	1.18321	1.690317	2	2033	0.1333333	0.0009837678	chr18:28804863-30804863,chr3:171274232-173274232	GAREM,TNFSF10
GO Biological Process	GO:0071495	cellular response to endogenous stimulus	392	0.5464619	1	1	1.32827	0.7528589	1	0.09410737	0.125	380	0.4874926	1	1	1.530195	0.6535114	1	786	0.06666667	0.001272265	chr18:28804863-30804863	GAREM
GO Biological Process	GO:0007167	enzyme linked receptor protein signaling pathway	393	0.5552754	1	1	1.297666	0.7706146	1	0.09632682	0.125	375	0.4753256	1	1	1.584629	0.6310626	1	759	0.06666667	0.001317523	chr18:28804863-30804863	GAREM
GO Biological Process	GO:0035637	multicellular organismal signaling	394	0.5561334	1	1	1.294734	0.7723595	1	0.09654494	0.125	360	0.4400991	1	1	1.758382	0.5687046	1	684	0.06666667	0.001461988	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0010468	regulation of gene expression	395	0.5565389	1	1	1.091741	2.747904	3	0.343488	0.375	409	0.6305673	1	1	0.9627001	3.116235	3	3748	0.2	0.0008004269	chr11:60549025-62549025,chr1:195710916-197710916,chr3:185449122-187449122	CFH,EIF4A2,MYRF
GO Biological Process	GO:0006915	apoptotic process	396	0.563865	1	1	1.268685	0.7882177	1	0.09852721	0.125	400	0.5897456	1	1	1.156474	0.8646971	1	1040	0.06666667	0.0009615385	chr3:171274232-173274232	TNFSF10
GO Biological Process	GO:0044249	cellular biosynthetic process	397	0.5651148	1	1	1.080545	2.776377	3	0.3470471	0.375	425	0.6996005	1	1	0.8768408	3.421374	3	4115	0.2	0.0007290401	chr11:60549025-62549025,chr19:43153100-45153100,chr3:185449122-187449122	EIF4A2,MYRF,PLAUR
GO Biological Process	GO:0016310	phosphorylation	398	0.5656066	1	1	1.262907	0.7918239	1	0.09897799	0.125	396	0.5628856	1	1	1.242493	0.8048334	1	968	0.06666667	0.001033058	chr19:43153100-45153100	PLAUR
GO Biological Process	GO:0012501	programmed cell death	399	0.5700195	1	1	1.248411	0.8010181	1	0.1001273	0.125	404	0.5947861	1	1	1.141113	0.8763372	1	1054	0.06666667	0.0009487666	chr3:171274232-173274232	TNFSF10
GO Biological Process	GO:0002682	regulation of immune system process	400	0.5728879	1	1	1.239098	0.8070386	1	0.1008798	0.125	405	0.5990605	1	1	1.128268	0.8863145	1	1066	0.06666667	0.0009380863	chr1:195710916-197710916	CFH
GO Biological Process	GO:1901576	organic substance biosynthetic process	401	0.5808787	1	1	1.06036	2.829229	3	0.3536536	0.375	428	0.7151875	1	1	0.8580737	3.496203	3	4205	0.2	0.0007134364	chr11:60549025-62549025,chr19:43153100-45153100,chr3:185449122-187449122	EIF4A2,MYRF,PLAUR
GO Biological Process	GO:0042592	homeostatic process	402	0.5872189	1	1	1.193803	0.8376595	1	0.1047074	0.125	403	0.591913	1	1	1.149841	0.8696857	1	1046	0.06666667	0.0009560229	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0009058	biosynthetic process	403	0.5927107	1	1	1.045523	2.869378	3	0.3586722	0.375	429	0.7271029	1	1	0.843826	3.555235	3	4276	0.2	0.0007015903	chr11:60549025-62549025,chr19:43153100-45153100,chr3:185449122-187449122	EIF4A2,MYRF,PLAUR
GO Biological Process	GO:0051179	localization	404	0.5952407	1	1	1.042383	2.87802	3	0.3597525	0.375	361	0.4405715	1	1	1.193188	3.352364	4	4032	0.2666667	0.0009920635	chr14:93844947-95844947,chr17:63224775-65224775,chr3:185449122-187449122	APOH,KNG1,SERPINA1,SERPINA6
GO Biological Process	GO:1901700	response to oxygen-containing compound	405	0.6024974	1	1	1.147648	0.8713469	1	0.1089184	0.125	398	0.5882948	1	1	1.16094	0.8613713	1	1036	0.06666667	0.000965251	chr14:93844947-95844947	SERPINA1
GO Biological Process	GO:0007155	cell adhesion	406	0.6130733	1	1	1.1169	0.8953355	1	0.1119169	0.125	384	0.4980861	1	1	1.484856	0.673466	1	810	0.06666667	0.001234568	chr19:43153100-45153100	CADM4
GO Biological Process	GO:0022610	biological adhesion	407	0.6134466	1	1	1.115831	0.8961927	1	0.1120241	0.125	385	0.4993958	1	1	1.479377	0.6759603	1	813	0.06666667	0.001230012	chr19:43153100-45153100	CADM4
GO Biological Process	GO:0044260	cellular macromolecule metabolic process	408	0.615044	1	1	1.020025	3.921472	4	0.4901841	0.5	438	0.8108337	1	1	0.7793509	5.132476	4	6173	0.2666667	0.0006479832	chr11:60549025-62549025,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	EIF4A2,MYRF,NCEH1,PLAUR
GO Biological Process	GO:0008219	cell death	409	0.6275325	1	1	1.076336	0.9290781	1	0.1161348	0.125	414	0.6552672	1	1	0.9730852	1.027659	1	1236	0.06666667	0.0008090615	chr3:171274232-173274232	TNFSF10
GO Biological Process	GO:0016265	death	410	0.629081	1	1	1.072088	0.9327594	1	0.1165949	0.125	415	0.6561895	1	1	0.9707291	1.030154	1	1239	0.06666667	0.0008071025	chr3:171274232-173274232	TNFSF10
GO Biological Process	GO:0007417	central nervous system development	411	0.629314	1	1	1.07145	0.9333146	1	0.1166643	0.125	370	0.4591523	1	1	1.661234	0.6019622	1	724	0.06666667	0.001381215	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0007267	cell-cell signaling	412	0.6406628	1	1	1.040878	0.9607278	1	0.120091	0.125	392	0.5396611	1	1	1.323139	0.7557785	1	909	0.06666667	0.00110011	chr3:171274232-173274232	TNFSF10
GO Biological Process	GO:0007166	cell surface receptor signaling pathway	413	0.6425822	1	1	0.984606	2.031269	2	0.2539087	0.25	420	0.6744757	1	1	0.8999127	2.222438	2	2673	0.1333333	0.000748223	chr18:28804863-30804863,chr3:185449122-187449122	EIF4A2,GAREM
GO Biological Process	GO:1901360	organic cyclic compound metabolic process	414	0.647568	1	1	0.9797219	3.062093	3	0.3827617	0.375	439	0.8158074	1	1	0.7383262	4.063245	3	4887	0.2	0.0006138735	chr11:60549025-62549025,chr14:93844947-95844947,chr3:185449122-187449122	EIF4A2,MYRF,SERPINA6
GO Biological Process	GO:0016070	RNA metabolic process	415	0.6776525	1	1	0.9305476	2.149272	2	0.268659	0.25	434	0.7699755	1	1	0.7571504	2.641483	2	3177	0.1333333	0.0006295247	chr11:60549025-62549025,chr3:185449122-187449122	EIF4A2,MYRF
GO Biological Process	GO:0044763	single-organism cellular process	416	0.6778269	1	1	1.000383	5.997701	6	0.7497126	0.75	379	0.4852124	1	1	1.070471	8.407516	9	10112	0.6	0.0008900316	chr11:60549025-62549025,chr14:93844947-95844947,chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	CADM4,EIF4A2,GAREM,KNG1,MYRF,NCEH1,PLAUR,SERPINA1,TNFSF10
GO Biological Process	GO:0040011	locomotion	417	0.689965	1	1	0.9179442	1.089391	1	0.1361739	0.125	401	0.5904693	1	1	1.154255	0.86636	1	1042	0.06666667	0.0009596929	chr19:43153100-45153100	PLAUR
GO Biological Process	GO:0045893	positive regulation of transcription, DNA-dependent	418	0.6914646	1	1	0.9144295	1.093578	1	0.1366972	0.125	406	0.6018867	1	1	1.119863	0.892966	1	1074	0.06666667	0.0009310987	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0009605	response to external stimulus	419	0.6917249	1	1	0.9138207	1.094307	1	0.1367883	0.125	407	0.6204824	1	1	1.066253	0.9378638	1	1128	0.06666667	0.0008865248	chr19:43153100-45153100	PLAUR
GO Biological Process	GO:1901564	organonitrogen compound metabolic process	420	0.6950963	1	1	0.9059675	1.103792	1	0.137974	0.125	430	0.738589	1	1	0.7794772	1.282911	1	1543	0.06666667	0.0006480881	chr14:93844947-95844947	SERPINA6
GO Biological Process	GO:0032268	regulation of cellular protein metabolic process	421	0.697927	1	1	0.8994195	1.111828	1	0.1389785	0.125	427	0.7043163	1	1	0.8548211	1.169835	1	1407	0.06666667	0.0007107321	chr3:185449122-187449122	EIF4A2
GO Biological Process	GO:0051049	regulation of transport	422	0.6980543	1	1	0.8991262	1.112191	1	0.1390239	0.125	412	0.6496844	1	1	0.9874658	1.012693	1	1218	0.06666667	0.0008210181	chr3:185449122-187449122	KNG1
GO Biological Process	GO:0071702	organic substance transport	423	0.6999376	1	1	0.8947939	1.117576	1	0.139697	0.125	435	0.7716528	1	1	0.7112557	1.405964	1	1691	0.06666667	0.0005913661	chr17:63224775-65224775	APOH
GO Biological Process	GO:0051254	positive regulation of RNA metabolic process	424	0.7016959	1	1	0.8907653	1.12263	1	0.1403288	0.125	408	0.6231673	1	1	1.058744	0.9445153	1	1136	0.06666667	0.0008802817	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0009987	cellular process	425	0.7068947	1	1	1.010768	6.92543	7	0.8656787	0.875	422	0.6825421	1	1	0.979352	11.23192	11	13509	0.7333333	0.000814272	chr11:60549025-62549025,chr14:93844947-95844947,chr17:63224775-65224775,chr18:28804863-30804863,chr19:43153100-45153100,chr3:171274232-173274232,chr3:185449122-187449122	APOH,CADM4,EIF4A2,GAREM,KNG1,MYRF,NCEH1,PLAUR,SERPINA1,SERPINA6,TNFSF10
GO Biological Process	GO:0006807	nitrogen compound metabolic process	426	0.7127836	1	1	0.9062237	3.310441	3	0.4138051	0.375	448	0.8600183	1	1	0.6837597	4.387506	3	5277	0.2	0.0005685048	chr11:60549025-62549025,chr14:93844947-95844947,chr3:185449122-187449122	EIF4A2,MYRF,SERPINA6
GO Biological Process	GO:0010628	positive regulation of gene expression	427	0.7223905	1	1	0.8444792	1.184162	1	0.1480202	0.125	410	0.6327523	1	1	1.032389	0.968627	1	1165	0.06666667	0.0008583691	chr11:60549025-62549025	MYRF
GO Biological Process	GO:0033036	macromolecule localization	428	0.7279666	1	1	0.8323436	1.201427	1	0.1501784	0.125	436	0.7718623	1	1	0.7108353	1.406796	1	1692	0.06666667	0.0005910165	chr17:63224775-65224775	APOH
GO Biological Process	GO:0006928	cellular component movement	429	0.7284595	1	1	0.8312773	1.202968	1	0.150371	0.125	411	0.6372977	1	1	1.02013	0.9802672	1	1179	0.06666667	0.0008481764	chr19:43153100-45153100	PLAUR
