Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0007389	pattern specification process	317	0.3689928	1	1	2.244056	0.4456216	1	0.06366023	0.1428571	265	0.2483461	1	1	3.545794	0.2820243	1	424	0.08333333	0.002358491	chr9:127807910-129807910	PBX3
GO Biological Process	GO:1900542	regulation of purine nucleotide metabolic process	318	0.3731994	1	1	2.21297	0.4518815	1	0.0645545	0.1428571	288	0.2902564	1	1	2.959482	0.337897	1	508	0.08333333	0.001968504	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0070887	cellular response to chemical stimulus	319	0.3749536	1	1	1.564683	1.278214	2	0.182602	0.2857143	310	0.3562653	1	1	1.613108	1.239843	2	1864	0.1666667	0.001072961	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
GO Biological Process	GO:0006140	regulation of nucleotide metabolic process	320	0.3757502	1	1	2.19445	0.4556951	1	0.0650993	0.1428571	290	0.2936504	1	1	2.919256	0.3425531	1	515	0.08333333	0.001941748	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0019752	carboxylic acid metabolic process	321	0.3773457	1	1	2.182991	0.4580872	1	0.06544102	0.1428571	335	0.4222581	1	1	1.865281	0.5361122	1	806	0.08333333	0.001240695	chr7:93953895-95953895	PON1
GO Biological Process	GO:0007610	behavior	322	0.3773763	1	1	2.182772	0.4581331	1	0.06544758	0.1428571	277	0.2590311	1	1	3.378464	0.2959925	1	445	0.08333333	0.002247191	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0048523	negative regulation of cellular process	323	0.3863833	1	1	1.362028	2.202598	3	0.3146568	0.4285714	306	0.3296906	1	1	1.482172	2.024056	3	3043	0.25	0.0009858692	chr16:55993161-57993161,chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,CETP,LILRB2
GO Biological Process	GO:0044057	regulation of system process	324	0.3902108	1	1	2.093934	0.47757	1	0.06822429	0.1428571	282	0.2829333	1	1	3.049527	0.3279197	1	493	0.08333333	0.002028398	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0051240	positive regulation of multicellular organismal process	325	0.4123802	1	1	1.95318	0.5119855	1	0.07314079	0.1428571	305	0.3267812	1	1	2.569943	0.3891137	1	585	0.08333333	0.001709402	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0008285	negative regulation of cell proliferation	326	0.4171028	1	1	1.925075	0.5194602	1	0.07420861	0.1428571	297	0.3127607	1	1	2.708859	0.3691591	1	555	0.08333333	0.001801802	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0006508	proteolysis	327	0.4191422	1	1	1.913128	0.5227043	1	0.07467204	0.1428571	341	0.4532571	1	1	1.698776	0.5886592	1	885	0.08333333	0.001129944	chr16:66940350-68940350	CTRL
GO Biological Process	GO:0006468	protein phosphorylation	328	0.421498	1	1	1.899466	0.5264637	1	0.07520909	0.1428571	311	0.3584819	1	1	2.295293	0.4356743	1	655	0.08333333	0.001526718	chr16:66940350-68940350	PSKH1
GO Biological Process	GO:0010033	response to organic substance	329	0.4285426	1	1	1.415036	1.413392	2	0.2019131	0.2857143	328	0.4040815	1	1	1.463892	1.366221	2	2054	0.1666667	0.0009737098	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
GO Biological Process	GO:0044092	negative regulation of molecular function	330	0.4333972	1	1	1.832658	0.5456555	1	0.07795078	0.1428571	334	0.4186262	1	1	1.886345	0.5301258	1	797	0.08333333	0.001254705	chr20:43551855-45551855	PCIF1
GO Biological Process	GO:0048519	negative regulation of biological process	331	0.4375012	1	1	1.272223	2.358078	3	0.3368683	0.4285714	321	0.3846447	1	1	1.358509	2.208303	3	3320	0.25	0.0009036145	chr16:55993161-57993161,chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,CETP,LILRB2
GO Biological Process	GO:0045937	positive regulation of phosphate metabolic process	332	0.4428902	1	1	1.781845	0.5612159	1	0.0801737	0.1428571	315	0.3768393	1	1	2.156982	0.4636107	1	697	0.08333333	0.00143472	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0006464	cellular protein modification process	333	0.4485079	1	1	1.365608	1.46455	2	0.2092214	0.2857143	340	0.4375728	1	1	1.372983	1.456682	2	2190	0.1666667	0.000913242	chr16:66940350-68940350,chr9:106661742-108661742	ABCA1,PSKH1
GO Biological Process	GO:0043436	oxoacid metabolic process	334	0.4497076	1	1	1.74663	0.5725312	1	0.08179018	0.1428571	345	0.4657485	1	1	1.637709	0.6106092	1	918	0.08333333	0.001089325	chr7:93953895-95953895	PON1
GO Biological Process	GO:0006082	organic acid metabolic process	335	0.454597	1	1	1.721998	0.5807209	1	0.08296012	0.1428571	347	0.4717102	1	1	1.609654	0.6212516	1	934	0.08333333	0.001070664	chr7:93953895-95953895	PON1
GO Biological Process	GO:0045597	positive regulation of cell differentiation	336	0.4575701	1	1	1.707266	0.5857316	1	0.08367595	0.1428571	292	0.3042205	1	1	2.799659	0.3571864	1	537	0.08333333	0.001862197	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0044249	cellular biosynthetic process	337	0.4609325	1	1	1.234909	2.42933	3	0.3470471	0.4285714	361	0.5387389	1	1	1.096051	2.737099	3	4115	0.25	0.0007290401	chr20:43551855-45551855,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3,PLTP
GO Biological Process	GO:0008284	positive regulation of cell proliferation	338	0.4647151	1	1	1.672603	0.5978704	1	0.08541005	0.1428571	317	0.378132	1	1	2.147738	0.4656061	1	700	0.08333333	0.001428571	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0065009	regulation of molecular function	339	0.4660058	1	1	1.324625	1.509862	2	0.2156945	0.2857143	333	0.4167238	1	1	1.428424	1.400144	2	2105	0.1666667	0.0009501188	chr20:43551855-45551855,chr7:93953895-95953895	PCIF1,PON1
GO Biological Process	GO:0043412	macromolecule modification	340	0.4668398	1	1	1.322722	1.512034	2	0.2160048	0.2857143	346	0.4671918	1	1	1.299971	1.538496	2	2313	0.1666667	0.0008646779	chr16:66940350-68940350,chr9:106661742-108661742	ABCA1,PSKH1
GO Biological Process	GO:0065003	macromolecular complex assembly	341	0.4691922	1	1	1.651398	0.6055474	1	0.08650677	0.1428571	353	0.4960187	1	1	1.501915	0.6658168	1	1001	0.08333333	0.000999001	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0006955	immune response	342	0.473729	1	1	1.6303	0.6133839	1	0.08762627	0.1428571	360	0.5333838	1	1	1.354429	0.7383183	1	1110	0.08333333	0.0009009009	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0007186	G-protein coupled receptor signaling pathway	343	0.4741004	1	1	1.62859	0.6140279	1	0.08771827	0.1428571	358	0.5223487	1	1	1.39593	0.7163683	1	1077	0.08333333	0.0009285051	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0046907	intracellular transport	344	0.4752673	1	1	1.623234	0.616054	1	0.08800771	0.1428571	359	0.5293984	1	1	1.369232	0.7303365	1	1098	0.08333333	0.0009107468	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:1901576	organic substance biosynthetic process	345	0.4760983	1	1	1.21184	2.475575	3	0.3536536	0.4285714	368	0.5552862	1	1	1.072592	2.796962	3	4205	0.25	0.0007134364	chr20:43551855-45551855,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3,PLTP
GO Biological Process	GO:0009058	biosynthetic process	346	0.4875841	1	1	1.194883	2.510705	3	0.3586722	0.4285714	372	0.5681586	1	1	1.054783	2.844188	3	4276	0.25	0.0007015903	chr20:43551855-45551855,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3,PLTP
GO Biological Process	GO:0048870	cell motility	347	0.4895212	1	1	1.559768	0.6411209	1	0.0915887	0.1428571	312	0.3685953	1	1	2.217429	0.4509728	1	678	0.08333333	0.001474926	chr20:43551855-45551855	PLTP
GO Biological Process	GO:0046483	heterocycle metabolic process	348	0.5037191	1	1	1.171757	2.560258	3	0.3657512	0.4285714	388	0.6340041	1	1	0.9686963	3.096946	3	4656	0.25	0.0006443299	chr20:43551855-45551855,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3,PLTP
GO Biological Process	GO:0006952	defense response	349	0.5093178	1	1	1.477215	0.6769495	1	0.09670708	0.1428571	240	0.1954116	1	1	2.442594	0.8188016	2	1231	0.1666667	0.001624695	chr19:53793830-55793830	LILRA3,LILRB2
GO Biological Process	GO:0006725	cellular aromatic compound metabolic process	350	0.5095167	1	1	1.163633	2.578132	3	0.3683046	0.4285714	389	0.6361586	1	1	0.9659991	3.105593	3	4669	0.25	0.0006425359	chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3,PON1
GO Biological Process	GO:0016310	phosphorylation	351	0.5178882	1	1	1.443322	0.6928459	1	0.09897799	0.1428571	348	0.484177	1	1	1.553116	0.6438667	1	968	0.08333333	0.001033058	chr16:66940350-68940350	PSKH1
GO Biological Process	GO:0048518	positive regulation of biological process	352	0.5201349	1	1	1.148995	2.610978	3	0.3729968	0.4285714	343	0.4614019	1	1	1.216029	2.467047	3	3709	0.25	0.0008088434	chr19:53793830-55793830,chr7:93953895-95953895,chr9:106661742-108661742	ABCA1,LILRB2,PON1
GO Biological Process	GO:0051239	regulation of multicellular organismal process	353	0.5228114	1	1	1.204175	1.660888	2	0.2372698	0.2857143	322	0.3860829	1	1	1.51707	1.31833	2	1982	0.1666667	0.001009082	chr19:53793830-55793830,chr9:127807910-129807910	LILRB2,PBX3
GO Biological Process	GO:0002682	regulation of immune system process	354	0.5249666	1	1	1.416112	0.7061588	1	0.1008798	0.1428571	357	0.5186175	1	1	1.410335	0.7090516	1	1066	0.08333333	0.0009380863	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0051336	regulation of hydrolase activity	355	0.5329609	1	1	1.386193	0.7214004	1	0.1030572	0.1428571	352	0.4942407	1	1	1.509454	0.662491	1	996	0.08333333	0.001004016	chr20:43551855-45551855	PCIF1
GO Biological Process	GO:0006950	response to stress	356	0.5369931	1	1	1.176654	1.699735	2	0.2428193	0.2857143	298	0.3137389	1	1	1.522704	1.970179	3	2962	0.25	0.001012829	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRA3,LILRB2
GO Biological Process	GO:0018130	heterocycle biosynthetic process	357	0.5544689	1	1	1.143931	1.748358	2	0.2497654	0.2857143	376	0.5778819	1	1	1.071573	1.866415	2	2806	0.1666667	0.0007127584	chr20:43551855-45551855,chr9:127807910-129807910	PBX3,PLTP
GO Biological Process	GO:0043170	macromolecule metabolic process	358	0.5582304	1	1	1.084931	3.686869	4	0.5266956	0.5714286	351	0.4922535	1	1	1.108551	4.510393	5	6781	0.4166667	0.0007373544	chr16:55993161-57993161,chr16:66940350-68940350,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,CTRL,PBX3,PSKH1
GO Biological Process	GO:0051094	positive regulation of developmental process	359	0.5590002	1	1	1.294253	0.7726464	1	0.1103781	0.1428571	326	0.397229	1	1	2.018009	0.4955379	1	745	0.08333333	0.001342282	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0044699	single-organism process	360	0.5590631	1	1	1.080125	5.554913	6	0.793559	0.8571429	402	0.707946	1	1	0.9462252	7.397816	7	11122	0.5833333	0.0006293832	chr16:55993161-57993161,chr16:66940350-68940350,chr19:53793830-55793830,chr20:43551855-45551855,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,CTRL,LILRA3,LILRB2,PBX3,PLTP
GO Biological Process	GO:0044267	cellular protein metabolic process	361	0.5633467	1	1	1.127775	1.773403	2	0.2533433	0.2857143	385	0.6044312	1	1	1.024475	1.95222	2	2935	0.1666667	0.000681431	chr16:66940350-68940350,chr9:106661742-108661742	ABCA1,PSKH1
GO Biological Process	GO:0007155	cell adhesion	362	0.5643125	1	1	1.276457	0.7834186	1	0.1119169	0.1428571	337	0.4238656	1	1	1.85607	0.5387728	1	810	0.08333333	0.001234568	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0022610	biological adhesion	363	0.5646803	1	1	1.275236	0.7841686	1	0.1120241	0.1428571	338	0.4250685	1	1	1.849221	0.5407683	1	813	0.08333333	0.001230012	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0007166	cell surface receptor signaling pathway	364	0.5647418	1	1	1.125264	1.777361	2	0.2539087	0.2857143	365	0.549413	1	1	1.124891	1.77795	2	2673	0.1666667	0.000748223	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
GO Biological Process	GO:0048666	neuron development	365	0.5687442	1	1	1.261843	0.7924915	1	0.1132131	0.1428571	323	0.3879609	1	1	2.079414	0.4809046	1	723	0.08333333	0.001383126	chr9:127807910-129807910	PBX3
GO Biological Process	GO:1901135	carbohydrate derivative metabolic process	366	0.5697058	1	1	1.2587	0.7944707	1	0.1134958	0.1428571	371	0.5629261	1	1	1.250763	0.7995122	1	1202	0.08333333	0.0008319468	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:1901362	organic cyclic compound biosynthetic process	367	0.5779777	1	1	1.10179	1.815228	2	0.2593182	0.2857143	384	0.602209	1	1	1.028329	1.944903	2	2924	0.1666667	0.0006839945	chr20:43551855-45551855,chr9:127807910-129807910	PBX3,PLTP
GO Biological Process	GO:0007417	central nervous system development	368	0.5803566	1	1	1.224514	0.8166502	1	0.1166643	0.1428571	324	0.388385	1	1	2.076542	0.4815698	1	724	0.08333333	0.001381215	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0044707	single-multicellular organism process	369	0.5811107	1	1	1.063547	3.761001	4	0.5372858	0.5714286	366	0.5496924	1	1	1.06211	3.766088	4	5662	0.3333333	0.0007064641	chr16:55993161-57993161,chr16:66940350-68940350,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,CTRL,PBX3
GO Biological Process	GO:0007267	cell-cell signaling	370	0.5916201	1	1	1.189574	0.8406369	1	0.120091	0.1428571	344	0.4623679	1	1	1.653924	0.6046228	1	909	0.08333333	0.00110011	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0050794	regulation of cellular process	371	0.5921094	1	1	1.05666	4.731891	5	0.6759845	0.7142857	380	0.5876241	1	1	1.018805	5.889252	6	8854	0.5	0.0006776598	chr16:55993161-57993161,chr19:53793830-55793830,chr20:43551855-45551855,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,LILRA3,LILRB2,PBX3,PCIF1
GO Biological Process	GO:0048583	regulation of response to stimulus	372	0.6026302	1	1	1.05966	1.887399	2	0.2696284	0.2857143	367	0.5507207	1	1	1.122372	1.781941	2	2679	0.1666667	0.0007465472	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
GO Biological Process	GO:0065008	regulation of biological quality	373	0.6065735	1	1	1.053098	1.899158	2	0.2713082	0.2857143	377	0.5820675	1	1	1.063989	1.879718	2	2826	0.1666667	0.0007077141	chr16:55993161-57993161,chr9:106661742-108661742	ABCA1,CETP
GO Biological Process	GO:0009719	response to endogenous stimulus	374	0.6117769	1	1	1.129924	0.8850153	1	0.1264308	0.1428571	363	0.5432124	1	1	1.318787	0.7582728	1	1140	0.08333333	0.000877193	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0050896	response to stimulus	375	0.6153227	1	1	1.032725	3.873249	4	0.5533212	0.5714286	354	0.5093577	1	1	1.091489	4.580899	5	6887	0.4166667	0.0007260055	chr19:53793830-55793830,chr7:93953895-95953895,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,LILRA3,LILRB2,PBX3,PON1
GO Biological Process	GO:0032501	multicellular organismal process	376	0.6167297	1	1	1.031483	3.87791	4	0.5539872	0.5714286	379	0.5866778	1	1	1.021516	3.915747	4	5887	0.3333333	0.0006794632	chr16:55993161-57993161,chr16:66940350-68940350,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,CETP,CTRL,PBX3
GO Biological Process	GO:0051649	establishment of localization in cell	377	0.6180698	1	1	1.112007	0.8992747	1	0.1284678	0.1428571	390	0.6415745	1	1	1.017197	0.9830941	1	1478	0.08333333	0.00067659	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0040011	locomotion	378	0.641091	1	1	1.049079	0.953217	1	0.1361739	0.1428571	355	0.5103838	1	1	1.442818	0.693088	1	1042	0.08333333	0.0009596929	chr20:43551855-45551855	PLTP
GO Biological Process	GO:0009605	response to external stimulus	379	0.6428743	1	1	1.044367	0.9575182	1	0.1367883	0.1428571	362	0.5393039	1	1	1.332816	0.750291	1	1128	0.08333333	0.0008865248	chr7:93953895-95953895	PON1
GO Biological Process	GO:0034645	cellular macromolecule biosynthetic process	380	0.6474525	1	1	0.9876249	2.02506	2	0.2892943	0.2857143	396	0.6752499	1	1	0.9086834	2.200987	2	3309	0.1666667	0.0006044122	chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3
GO Biological Process	GO:0030182	neuron differentiation	381	0.6547524	1	1	1.013534	0.9866469	1	0.1409496	0.1428571	342	0.4551668	1	1	1.689232	0.5919849	1	890	0.08333333	0.001123596	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0022607	cellular component assembly	382	0.6556988	1	1	1.011118	0.9890046	1	0.1412864	0.1428571	391	0.6449369	1	1	1.008328	0.991741	1	1491	0.08333333	0.0006706908	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0044093	positive regulation of molecular function	383	0.658422	1	1	1.004198	0.9958196	1	0.1422599	0.1428571	382	0.595994	1	1	1.145897	0.8726789	1	1312	0.08333333	0.0007621951	chr7:93953895-95953895	PON1
GO Biological Process	GO:0009059	macromolecule biosynthetic process	384	0.6609723	1	1	0.9668834	2.068502	2	0.2955002	0.2857143	398	0.6840133	1	1	0.8951573	2.234244	2	3359	0.1666667	0.0005954153	chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3
GO Biological Process	GO:0031323	regulation of cellular metabolic process	385	0.6651514	1	1	0.9725674	3.084619	3	0.4406599	0.4285714	399	0.6859046	1	1	0.9053091	3.313785	3	4982	0.25	0.0006021678	chr20:43551855-45551855,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3,PCIF1
GO Biological Process	GO:0044085	cellular component biogenesis	386	0.6755879	1	1	0.9616463	1.039883	1	0.1485548	0.1428571	397	0.6795945	1	1	0.9212112	1.085527	1	1632	0.08333333	0.0006127451	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0042127	regulation of cell proliferation	387	0.6788054	1	1	0.9538671	1.048364	1	0.1497663	0.1428571	375	0.5767427	1	1	1.205627	0.829444	1	1247	0.08333333	0.0008019246	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0006928	cellular component movement	388	0.6804011	1	1	0.9500312	1.052597	1	0.150371	0.1428571	369	0.5557058	1	1	1.275163	0.7842137	1	1179	0.08333333	0.0008481764	chr20:43551855-45551855	PLTP
GO Biological Process	GO:0002376	immune system process	389	0.6888969	1	1	0.9298484	1.075444	1	0.1536349	0.1428571	403	0.7145175	1	1	0.8403671	1.189956	1	1789	0.08333333	0.0005589715	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	390	0.6907335	1	1	0.9255375	1.080453	1	0.1543505	0.1428571	378	0.5845419	1	1	1.181003	0.846738	1	1273	0.08333333	0.000785546	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0051641	cellular localization	391	0.6920733	1	1	0.922404	1.084124	1	0.1548748	0.1428571	400	0.7024827	1	1	0.8675226	1.152708	1	1733	0.08333333	0.000577034	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0050877	neurological system process	392	0.6965094	1	1	0.9120969	1.096375	1	0.156625	0.1428571	393	0.6590933	1	1	0.9718272	1.02899	1	1547	0.08333333	0.0006464124	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0051173	positive regulation of nitrogen compound metabolic process	393	0.6974419	1	1	0.9099434	1.098969	1	0.1569956	0.1428571	381	0.5925015	1	1	1.156474	0.8646971	1	1300	0.08333333	0.0007692308	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0031328	positive regulation of cellular biosynthetic process	394	0.7038276	1	1	0.8953154	1.116925	1	0.1595607	0.1428571	386	0.6088479	1	1	1.107897	0.9026107	1	1357	0.08333333	0.0007369197	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0009891	positive regulation of biosynthetic process	395	0.7100393	1	1	0.881281	1.134712	1	0.1621017	0.1428571	387	0.615272	1	1	1.089432	0.9179092	1	1380	0.08333333	0.0007246377	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:2000026	regulation of multicellular organismal development	396	0.7154135	1	1	0.8692883	1.150366	1	0.1643381	0.1428571	370	0.561053	1	1	1.257037	0.7955213	1	1196	0.08333333	0.0008361204	chr19:53793830-55793830	LILRB2
GO Biological Process	GO:0019222	regulation of metabolic process	397	0.7264686	1	1	0.9064197	3.309725	3	0.4728179	0.4285714	409	0.7602919	1	1	0.8182602	3.666316	3	5512	0.25	0.0005442671	chr20:43551855-45551855,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3,PCIF1
GO Biological Process	GO:0050790	regulation of catalytic activity	398	0.7413721	1	1	0.8131726	1.229751	1	0.1756788	0.1428571	401	0.7029204	1	1	0.8665226	1.154038	1	1735	0.08333333	0.0005763689	chr20:43551855-45551855	PCIF1
GO Biological Process	GO:0048699	generation of neurons	399	0.7421488	1	1	0.8115368	1.23223	1	0.1760329	0.1428571	364	0.5477338	1	1	1.302787	0.7675849	1	1154	0.08333333	0.0008665511	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0048522	positive regulation of cellular process	400	0.7507284	1	1	0.8375789	2.387835	2	0.3411192	0.2857143	395	0.675073	1	1	0.9089581	2.200321	2	3308	0.1666667	0.0006045949	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRB2
GO Biological Process	GO:0031326	regulation of cellular biosynthetic process	401	0.7548268	1	1	0.8319301	2.404048	2	0.3434354	0.2857143	406	0.7443203	1	1	0.8054737	2.483011	2	3733	0.1666667	0.0005357621	chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3
GO Biological Process	GO:0022008	neurogenesis	402	0.7553106	1	1	0.7841667	1.275239	1	0.182177	0.1428571	373	0.5697317	1	1	1.228282	0.8141456	1	1224	0.08333333	0.0008169935	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0044260	cellular macromolecule metabolic process	403	0.7570193	1	1	0.8743071	3.431288	3	0.4901841	0.4285714	422	0.8352579	1	1	0.7306415	4.105981	3	6173	0.25	0.0004859874	chr16:66940350-68940350,chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3,PSKH1
GO Biological Process	GO:0009889	regulation of biosynthetic process	404	0.7584981	1	1	0.8268825	2.418723	2	0.3455319	0.2857143	408	0.7487626	1	1	0.7990522	2.502965	2	3763	0.1666667	0.0005314908	chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3
GO Biological Process	GO:0048468	cell development	405	0.7586563	1	1	0.7773103	1.286487	1	0.1837839	0.1428571	383	0.5965734	1	1	1.144153	0.8740092	1	1314	0.08333333	0.000761035	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0006139	nucleobase-containing compound metabolic process	406	0.7714124	1	1	0.80921	2.471546	2	0.353078	0.2857143	423	0.8387775	1	1	0.6708687	2.981209	2	4482	0.1666667	0.0004462294	chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3
GO Biological Process	GO:0003008	system process	407	0.7841908	1	1	0.7261966	1.377038	1	0.1967197	0.1428571	407	0.7470536	1	1	0.770193	1.298376	1	1952	0.08333333	0.0005122951	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0006996	organelle organization	408	0.7864226	1	1	0.7218226	1.385382	1	0.1979117	0.1428571	416	0.7951193	1	1	0.6735738	1.484618	1	2232	0.08333333	0.0004480287	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0019219	regulation of nucleobase-containing compound metabolic process	409	0.7920103	1	1	0.7812231	2.560088	2	0.3657269	0.2857143	412	0.7720376	1	1	0.765682	2.61205	2	3927	0.1666667	0.0005092946	chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3
GO Biological Process	GO:0051171	regulation of nitrogen compound metabolic process	410	0.8000425	1	1	0.7703495	2.596224	2	0.3708892	0.2857143	414	0.7838346	1	1	0.7489	2.670584	2	4015	0.1666667	0.000498132	chr9:106661742-108661742,chr9:127807910-129807910	ABCA1,PBX3
GO Biological Process	GO:0016043	cellular component organization	411	0.8182727	1	1	0.7456833	2.682104	2	0.3831577	0.2857143	415	0.7852759	1	1	0.7468538	2.6779	2	4026	0.1666667	0.000496771	chr16:55993161-57993161,chr9:106661742-108661742	ABCA1,CETP
GO Biological Process	GO:0009966	regulation of signal transduction	412	0.8197982	1	1	0.6578803	1.520033	1	0.2171476	0.1428571	410	0.7619239	1	1	0.7395065	1.352253	1	2033	0.08333333	0.0004918839	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0071840	cellular component organization or biogenesis	413	0.8275335	1	1	0.7331282	2.728036	2	0.3897194	0.2857143	417	0.8008948	1	1	0.7247128	2.759714	2	4149	0.1666667	0.0004820439	chr16:55993161-57993161,chr9:106661742-108661742	ABCA1,CETP
GO Biological Process	GO:0031325	positive regulation of cellular metabolic process	414	0.8291243	1	1	0.6404191	1.561477	1	0.2230682	0.1428571	411	0.7629929	1	1	0.7373304	1.356244	1	2039	0.08333333	0.0004904365	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0006351	transcription, DNA-dependent	415	0.8296528	1	1	0.6394338	1.563884	1	0.2234119	0.1428571	420	0.8217069	1	1	0.6227907	1.605676	1	2414	0.08333333	0.0004142502	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0007165	signal transduction	416	0.8296574	1	1	0.7302435	2.738812	2	0.3912589	0.2857143	374	0.5730098	1	1	1.048164	2.862147	3	4303	0.25	0.000697188	chr19:53793830-55793830,chr9:106661742-108661742	ABCA1,LILRA3,LILRB2
GO Biological Process	GO:0032774	RNA biosynthetic process	417	0.8348847	1	1	0.6297012	1.588055	1	0.226865	0.1428571	421	0.833907	1	1	0.5999268	1.66687	1	2506	0.08333333	0.0003990423	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0009893	positive regulation of metabolic process	418	0.8477639	1	1	0.6058845	1.65048	1	0.2357828	0.1428571	413	0.7824856	1	1	0.6982892	1.432071	1	2153	0.08333333	0.0004644682	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0034654	nucleobase-containing compound biosynthetic process	419	0.8598971	1	1	0.5835745	1.713577	1	0.2447967	0.1428571	426	0.8607001	1	1	0.5502989	1.817194	1	2732	0.08333333	0.0003660322	chr9:127807910-129807910	PBX3
GO Biological Process	GO:0010646	regulation of cell communication	420	0.8626746	1	1	0.5784769	1.728677	1	0.2469539	0.1428571	419	0.8032141	1	1	0.6579504	1.519871	1	2285	0.08333333	0.0004376368	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0023051	regulation of signaling	421	0.862904	1	1	0.578056	1.729936	1	0.2471337	0.1428571	418	0.8027639	1	1	0.6588154	1.517876	1	2282	0.08333333	0.0004382121	chr9:106661742-108661742	ABCA1
GO Biological Process	GO:0007399	nervous system development	422	0.8651087	1	1	0.5740107	1.742128	1	0.2488754	0.1428571	404	0.716619	1	1	0.8356958	1.196608	1	1799	0.08333333	0.0005558644	chr9:127807910-129807910	PBX3
